CID.N.10.0,POINT_X.N.19.11,POINT_Y.N.19.11,OUt__1IR_s.N.13.11,OUt__2IR_s.N.13.11,OUt__3IR_s.N.13.11,OUt__4IR_s.N.13.11,OUt__5IR_s.N.13.11,OUt__6IR_s.N.13.11,OUt__7IR_s.N.13.11,OUt__8IR_s.N.13.11,OUt__9IR_s.N.13.11,OUt__10IR_.N.13.11,OUt__11IR_.N.13.11,OUt__12IR_.N.13.11,OUt__13IR_.N.13.11,OUt__14IR_.N.13.11,OUt__15IR_.N.13.11,OUt__16IR_.N.13.11,OUt__17IR_.N.13.11,OUt__18IR_.N.13.11,OUt__19IR_.N.13.11,OUt__20IR_.N.13.11,OUt__21IR_.N.13.11,OUt__22IR_.N.13.11,OUt__23IR_.N.13.11,OUt__24IR_.N.13.11,OUt__25IR_.N.13.11,OUt__26IR_.N.13.11,OUt__27IR_.N.13.11,OUt__28IR_.N.13.11,OUt__29IR_.N.13.11,OUt__30IR_.N.13.11,OUt__31IR_.N.13.11,OUt__32IR_.N.13.11,OUt__33IR_.N.13.11,OUt__34IR_.N.13.11,OUt__35IR_.N.13.11,OUt__36IR_.N.13.11,OUt__37IR_.N.13.11,OUt__38IR_.N.13.11,OUt__39IR_.N.13.11,OUt__40IR_.N.13.11,OUt__41IR_.N.13.11,OUt__42IR_.N.13.11,OUt__43IR_.N.13.11,OUt__44IR_.N.13.11,OUt__45IR_.N.13.11,OUt__46IR_.N.13.11,OUt__47IR_.N.13.11,OUt__48IR_.N.13.11,OUt__49IR_.N.13.11,OUt__50IR_.N.13.11,OUt__51IR_.N.13.11,OUt__52IR_.N.13.11,OUt__53IR_.N.13.11,OUt__54IR_.N.13.11,OUt__55IR_.N.13.11,OUt__56IR_.N.13.11,OUt__57IR_.N.13.11,OUt__58IR_.N.13.11,OUt__59IR_.N.13.11,OUt__60IR_.N.13.11,OUt__61IR_.N.13.11,OUt__62IR_.N.13.11,OUt__63IR_.N.13.11,OUt__64IR_.N.13.11,OUt__65IR_.N.13.11,OUt__66IR_.N.13.11,OUt__67IR_.N.13.11,OUt__68IR_.N.13.11,OUt__69IR_.N.13.11,OUt__70IR_.N.13.11,OUt__71IR_.N.13.11,OUt__72IR_.N.13.11,OUt__73IR_.N.13.11,OUt__74IR_.N.13.11,OUt__75IR_.N.13.11,OUt__76IR_.N.13.11,OUt__77IR_.N.13.11,OUt__78IR_.N.13.11,OUt__79IR_.N.13.11,OUt__80IR_.N.13.11,OUt__81IR_.N.13.11,OUt__82IR_.N.13.11,OUt__83IR_.N.13.11,OUt__84IR_.N.13.11,OUt__85IR_.N.13.11,OUt__86IR_.N.13.11,OUt__87IR_.N.13.11,OUt__88IR_.N.13.11,OUt__89IR_.N.13.11,OUt__90IR_.N.13.11,OUt__91IR_.N.13.11,OUt__92IR_.N.13.11,OUt__93IR_.N.13.11,OUt__94IR_.N.13.11,OUt__95IR_.N.13.11,OUt__96IR_.N.13.11,OUt__97IR_.N.13.11,OUt__98IR_.N.13.11,OUt__99IR_.N.13.11,OUt__100IR.N.13.11,OUt__101IR.N.13.11,OUt__102IR.N.13.11,OUt__103IR.N.13.11,OUt__104IR.N.13.11,OUt__105IR.N.13.11
1,96.801169232,14.9630030093,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.37853,4.3041,4.3041,4.3041,4.3041,4.3041,4.3041,4.3041,4.3041,0.123326,0.123326,0.0932146,0.0932146,0.0932146,0.0932146,0.0932146,0.0932146,0.0932146,0.0932146,0.00193165,0.00193165,5.09575,5.09575,5.09575,5.09575,5.09575,5.09575,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0.00193165,0
1,96.9550268115,15.5415908211,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,2.13813,1.94445,1.94445,1.94445,1.94445,1.37291,1.37291,0.990506,0.990506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.3611787905,15.3412394613,2.78502,7.13342,7.13342,7.13342,2.2488,2.2488,2.2488,2.2488,2.2488,2.2488,2.2488,2.2488,2.2488,1.99121,1.99121,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,0.369264,5.64912,5.64912,5.51138,5.51138,4.6617,4.6617,4.6617,3.98198,0.923961,0.923961,0.923961,0.0414513,0.0414513,0.0414513,0.0414513,0.0414513,0.0414513,0.0414513,0.0414513,0.0414513,0.147964,0.147964,0.136945,0.136945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.0275466122,16.3372595453,15.4767,0,0,0,24.5026,0,0,0,0,0,0,2.37427,2.37427,2.37427,2.37427,2.37427,9.49706,9.49706,15.0357,15.0357,15.0357,15.0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.1767934251,16.2223428029,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.27155,1.22069,1.22069,0.91931,0.413709,0.110861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.8433555218,17.7566887299,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0193544,0.0191686,0.0191686,0.0191686,0.0191686,0.0191686,0.0191686,0.0191686,0.0191686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.1601538052,17.8073930765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.4542427726,16.3744726282,0.123945,0.123945,0.123945,0.123945,5.80329,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,0.123945,3.609,3.609,3.609,3.609,0.123945,0.123945,27.0743,0.123945,0.51878,0.51878,17.0565,17.0565,17.0565,17.0565,0.51878,1.0593,1.0593,1.0593,1.0593,1.0593,0.419181,0.419181,0.419181,0.419181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.7714706296,18.2661875805,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0.0190681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.5708578577,14.4148780307,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,0.216574,5.72937,5.72937,5.72937,0.212246,0.212246,0.212246,0.212246,0.212246,0.212246,0.212246,0.212246,0.212246,0.878125,0.878125,0.878125,0.878125,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0.0219978,0
1,95.390465978,17.4231721549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.0489951562,17.2320601485,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.00419111,0.0175421,0.0175421,0.0175421,0.0175421,0.0175421,0.0175421,0.0175421,0.0358194,0.0358194,0.0358194,0.0358194,0.0358194,0.0141743,0.0141743,0.0141743,0.0141743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.8621723172,15.4079797114,1.09329,3.28156,3.28156,3.28156,1.73307,1.73307,1.73307,1.73307,1.73307,1.73307,1.73307,1.83288,1.83288,0.542478,0.542478,0.542478,0.84191,0.84191,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,0.442667,2.97766,2.97766,2.97766,2.97766,2.97766,2.97766,2.97766,2.97766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.2717498564,16.6948525457,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,0.319463,5.71982,0.319463,1.33713,1.33713,4.65098,4.65098,4.65098,4.65098,1.33713,2.7303,2.7303,2.7303,2.7303,2.7303,1.08042,1.08042,1.08042,1.08042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.4222971917,15.4329824182,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.4197,2.01306,2.01306,2.08859,3.2375,3.61325,3.5271,3.38376,2.94011,2.72852,3.69793,3.35748,3.29609,0.463502,0.463502,0.463502,0.463502,0.463502,0.463502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.5776012608,14.6412051056,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,0.144448,3.41128,3.41128,3.41128,0.141884,0.141884,0.141884,0.141884,0.141884,0.141884,0.141884,0.141884,0.141884,0.886591,0.886591,3.29128,3.29128,2.63481,2.63481,2.63481,2.63481,2.41262,2.41262,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0.00792481,0
1,95.3283502213,17.8704170091,0.109962,0.109962,0.109962,0.109962,0.109962,0.109962,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0.0143335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.9036798402,15.3547280943,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.75711,1.65761,1.65761,1.65761,1.65761,1.44888,1.44888,0.428561,0.428561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.7130879811,16.8399349955,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,1.06084,0.254893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.352397225,16.5688843772,0,0,0,0,24.5804,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0834,15.0834,15.0834,15.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.6741654727,16.4062089893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.7024201663,15.6118437552,15.6032,4.52553,4.52553,4.52553,2.1936,2.1936,2.1936,2.1936,2.1936,2.1936,2.1936,4.36031,4.36031,4.36031,4.36031,3.05387,9.554,9.554,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,0.887164,2.32457,2.32457,4.20009,4.20009,6.43468,4.22021,4.26993,1.60132,0.0599864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.6582882244,18.1015756034,1.91822,1.91822,1.91822,1.91822,1.91822,1.91822,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0.250041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.2643367036,15.0077511338,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.77596,3.76683,3.00138,3.00138,3.00138,3.00138,3.00138,3.00138,3.00138,3.00138,3.00138,2.65407,2.65407,2.65407,2.65407,2.65407,2.65407,2.65407,2.65407,1.20896,1.20896,1.20896,1.20896,1.20896,1.20896,1.20896,1.20896,1.20896,3.71605,3.05227,3.05227,2.5579,2.5579,2.5579,5.26883,5.26883,5.26883,0.015497,0.015497,0.015497,0.015497,0.271197,0.271197,0.271197,0.271197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.0056757917,14.1460163295,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.0276081,0.254844,0.254844,0.254844,0.254844,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0.287082,0
1,96.600261661,16.6426597506,23.519,0.325479,0.325479,0.325479,0.86909,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,3.88358,3.88358,3.88358,3.88358,3.88358,14.5579,14.5579,0.659059,0.659059,0.659059,0.659059,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.325479,0.232939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.0898007651,15.5827774682,11.665,10.9131,10.9131,10.9131,4.96048,4.96048,4.96048,4.96048,4.96048,4.96048,4.96048,6.75,6.75,2.05241,2.05241,1.80435,7.17291,7.17291,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.0148368,0.194734,0.194734,0.194734,0.194734,0.194734,0.194734,0.194734,0.194734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.6232165135,16.1731670383,0,0,0,0,8.85893,0,0,0,0,0,0,0,0,0,0,0,20.5228,0,5.43616,5.43616,18.0297,18.0297,12.5936,12.5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.1151141147,16.6867780865,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0.835227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.4686633389,18.1565631479,12.08,12.08,12.08,12.08,12.08,12.08,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,1.57463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.9511445847,16.9128499325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.5729779044,15.3401650469,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0.7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.1388411682,16.7229898817,0,0,0,0,0.167882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103018,0.103018,0.103018,0.103018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.8541925404,16.7571414337,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,0.0384334,1.03744,0.0384334,0.160865,0.160865,0.773894,0.773894,0.773894,0.773894,0.160865,0.328472,0.328472,0.328472,0.328472,0.328472,0.129981,0.129981,0.129981,0.129981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
